dataset,profile,kind,kib,n,sourceBytes,gzipBytes,readyMs_median,readyMs_p25,readyMs_p75,readyMs_min,readyMs_max,readyMs_medianCi95Low,readyMs_medianCi95High,resourceMs_median,resourceMs_p25,resourceMs_p75,resourceMs_min,resourceMs_max,resourceMs_medianCi95Low,resourceMs_medianCi95High,afterResponseMs_median,afterResponseMs_p25,afterResponseMs_p75,afterResponseMs_min,afterResponseMs_max,afterResponseMs_medianCi95Low,afterResponseMs_medianCi95High,mainThreadTaskMs_median,mainThreadTaskMs_p25,mainThreadTaskMs_p75,mainThreadTaskMs_min,mainThreadTaskMs_max,mainThreadTaskMs_medianCi95Low,mainThreadTaskMs_medianCi95High,scriptDurationMs_median,scriptDurationMs_p25,scriptDurationMs_p75,scriptDurationMs_min,scriptDurationMs_max,scriptDurationMs_medianCi95Low,scriptDurationMs_medianCi95High,longTaskMaxMs_median,longTaskMaxMs_p25,longTaskMaxMs_p75,longTaskMaxMs_min,longTaskMaxMs_max,longTaskMaxMs_medianCi95Low,longTaskMaxMs_medianCi95High,blockingOver50Ms_median,blockingOver50Ms_p25,blockingOver50Ms_p75,blockingOver50Ms_min,blockingOver50Ms_max,blockingOver50Ms_medianCi95Low,blockingOver50Ms_medianCi95High,heapDeltaMiB_median,heapDeltaMiB_p25,heapDeltaMiB_p75,heapDeltaMiB_min,heapDeltaMiB_max,heapDeltaMiB_medianCi95Low,heapDeltaMiB_medianCi95High,click25Ms_median,click25Ms_p25,click25Ms_p75,click25Ms_min,click25Ms_max,click25Ms_medianCi95Low,click25Ms_medianCi95High,click100Ms_median,click100Ms_p25,click100Ms_p75,click100Ms_min,click100Ms_max,click100Ms_medianCi95Low,click100Ms_medianCi95High,settledClickMs_median,settledClickMs_p25,settledClickMs_p75,settledClickMs_min,settledClickMs_max,settledClickMs_medianCi95Low,settledClickMs_medianCi95High,loadingFrameMaxMs_median,loadingFrameMaxMs_p25,loadingFrameMaxMs_p75,loadingFrameMaxMs_min,loadingFrameMaxMs_max,loadingFrameMaxMs_medianCi95Low,loadingFrameMaxMs_medianCi95High,settledFrameMaxMs_median,settledFrameMaxMs_p25,settledFrameMaxMs_p75,settledFrameMaxMs_min,settledFrameMaxMs_max,settledFrameMaxMs_medianCi95Low,settledFrameMaxMs_medianCi95High,transferBytes_median,transferBytes_p25,transferBytes_p75,transferBytes_min,transferBytes_max,transferBytes_medianCi95Low,transferBytes_medianCi95High
cold,local-1x,functions,2048,15,2097152,244317,91.8000000002794,90.25,96.30000000004657,83.80000000004657,190.0,89.5,98.0,20.700000000186265,17.05000000016298,23.499999999883585,11.800000000046566,41.799999999813735,19.75750000014091,23.199999999720603,69.29999999981374,67.45000000006985,75.6500000001397,58.699999999953434,147.10000000009313,67.70000000018626,74.60000000009313,14.097999999999999,12.7185,15.478999999999996,10.998999999999995,20.761000000000003,12.623000000000003,15.892999999999997,3.895,3.609,5.032500000000001,3.324,7.615,3.521,5.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7456855773925781,1.745126724243164,1.7458076477050781,1.7374801635742188,1.746337890625,1.7454490661621094,1.7458152770996094,2.5,1.9000000001396984,3.1000000000931323,1.6000000000931323,12.899999999906868,2.0,3.1000000000931323,1.6999999999534339,1.4499999999534339,2.950000000069849,0.9000000001396984,4.199999999953434,1.3999999999068677,3.0,1.5,1.2499999998835847,1.5999999998603016,1.099999999627471,1.6999999999534339,1.1999999999534339,1.599999999627471,16.700000000000017,16.700000000000003,16.700000000000017,16.700000000000003,16.80000000000001,16.700000000000003,16.700000000000017,16.700000000000045,16.700000000000045,16.799999999999955,16.700000000000045,16.80000000000001,16.700000000000045,16.799999999999955,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0
cold,local-1x,functions,5120,15,5242880,608575,212.0,201.15000000002328,218.04999999981374,192.0,419.39999999990687,203.0,219.09999999962747,94.39999999990687,85.5999999998603,99.19999999995343,74.30000000004657,268.9000000001397,85.0999999998603,100.60000000009313,117.4000000001397,116.04999999981374,124.5999999998603,90.29999999981374,215.69999999995343,115.79999999981374,127.6999999997206,22.447999999999997,21.214999999999996,24.962000000000003,18.418999999999997,34.966,21.019,23.327,8.48,6.279,10.135,5.845999999999999,15.806000000000001,6.188,10.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.522979736328125,4.522737503051758,4.522985458374023,4.519229888916016,4.523002624511719,4.522529602050781,4.522991180419922,2.300000000046566,1.900000000023283,2.900000000023283,1.4000000001396984,7.199999999720603,1.8000000000465661,2.9000000001396984,1.8999999999068677,1.4499999999534339,2.099999999976717,1.1000000000931323,7.5,1.5,2.199999999953434,1.4000000001396984,1.1999999999534339,1.5999999998603016,1.0,2.0,1.1999999999534339,1.6000000000931323,16.700000000000045,16.700000000000017,16.800000000000004,16.700000000000017,16.80000000000001,16.700000000000017,16.799999999999997,16.799999999999955,16.700000000000045,16.80000000000004,16.700000000000045,16.800000000000068,16.700000000000045,16.80000000000001,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0
cold,local-1x,functions,10240,15,10485760,1215390,358.5,318.0999999999767,434.30000000004657,313.0,605.7000000001863,317.60000000009313,445.69999999995343,280.70000000018626,241.75000000011642,316.5000000001164,232.9000000001397,496.20000000018626,241.4000000001397,320.4000000001397,77.0,75.74999999988358,79.44999999983702,71.29999999981374,124.19999999995343,75.5999999998603,79.79999999981374,28.612,27.259500000000003,32.696,24.692999999999998,43.305,27.179,32.74,12.138000000000002,11.6815,12.365,11.462,25.824999999999996,11.699,12.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.90377426147461,8.902227401733398,8.903928756713867,8.895893096923828,8.90488052368164,8.902198791503906,8.903919219970703,2.3999999999068677,2.199999999953434,3.150000000023283,1.6000000000931323,5.599999999627471,2.199999999953434,2.699999999953434,2.199999999953434,1.5500000000465661,3.9000000001396984,1.4000000001396984,11.900000000139698,1.5,3.9000000001396984,1.5,1.349999999976717,1.6000000000931323,1.1999999999534339,2.1000000000931323,1.3999999999068677,1.6000000000931323,16.799999999999997,16.700000000000045,16.80000000000001,16.700000000000017,16.80000000000001,16.700000000000045,16.80000000000001,16.700000000000045,16.700000000000045,16.75,16.700000000000045,16.800000000000068,16.700000000000045,16.700000000000045,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0
cold,local-1x,initialized,128,15,131072,15235,27.399999999906868,25.849999999976717,30.749999999883585,22.200000000186265,39.60000000009313,25.899999999906868,31.699999999953434,7.600000000093132,6.199999999953434,9.199999999953434,2.800000000046566,15.100000000093132,6.100000000093132,9.599999999860302,18.199999999953434,16.5,21.75,14.699999999953434,28.899999999906868,16.199999999953434,20.5,14.472,13.440999999999999,15.559500000000003,11.500999999999998,18.611000000000004,13.429000000000004,15.008000000000004,9.280999999999999,8.306999999999999,9.6895,7.524,12.968,8.228,9.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39188385009765625,0.3771247863769531,0.3919029235839844,0.3771018981933594,0.3939056396484375,0.3771247863769531,0.39190673828125,3.4000000001396984,2.0999999998603016,4.949999999953434,1.1000000000931323,12.100000000093132,2.0,5.699999999953434,2.1000000000931323,1.5999999998603016,2.900000000023283,1.099999999627471,4.199999999953434,1.599999999627471,3.0,1.3999999999068677,1.25,1.5,1.099999999627471,1.6999999999534339,1.3000000000465661,1.5,16.700000000000003,16.700000000000003,16.700000000000003,16.69999999999999,16.80000000000001,16.700000000000003,16.700000000000003,16.799999999999955,16.700000000000045,16.80000000000001,16.700000000000045,16.800000000000068,16.700000000000045,16.80000000000001,131372.0,131372.0,131372.0,131372.0,131372.0,131372.0,131372.0
cold,local-1x,initialized,512,15,524288,59657,81.60000000009313,76.94999999995343,85.85000000009313,68.0,90.80000000004657,77.89999999990687,85.30000000004657,9.600000000093132,8.29999999993015,11.100000000093132,5.800000000046566,16.100000000093132,8.300000000046566,10.600000000093132,69.89999999990687,63.94999999983702,74.80000000004657,59.700000000186265,81.30000000004657,64.0999999998603,74.5,42.13400000000001,38.17150000000001,46.849999999999994,35.553000000000004,54.228,39.493,48.99999999999999,32.395999999999994,30.393499999999996,36.7305,28.914,44.19,30.290999999999997,35.5529749999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4106979370117188,1.4106864929199219,1.4148826599121094,1.4106407165527344,1.4189605712890625,1.4106864929199219,1.4109077453613281,2.4000000001396984,1.75,3.450000000069849,1.3999999999068677,4.699999999720603,1.6999999999534339,3.5,1.3999999999068677,1.25,2.199999999953434,0.9000000001396984,3.1000000000931323,1.1999999999534339,1.6999999999534339,1.3000000000465661,1.1999999998370185,1.5,1.0,2.1000000000931323,1.1999999999534339,1.5,16.700000000000003,16.700000000000003,16.700000000000017,16.700000000000003,16.799999999999997,16.700000000000003,16.700000000000017,16.700000000000045,16.700000000000045,16.80000000000001,16.69999999999999,16.80000000000001,16.700000000000045,16.80000000000001,524588.0,524588.0,524588.0,524588.0,524588.0,524588.0,524588.0
cold,local-1x,initialized,1024,15,1048576,118739,132.5999999998603,128.25,146.3499999998603,121.0,274.19999999995343,128.39999999990687,148.5999999998603,13.900000000139698,13.099999999976717,19.1500000001397,7.300000000046566,34.5,13.100000000093132,18.200000000186265,118.5,114.09999999997672,126.64999999990687,106.69999999995343,237.9000000001397,114.19999999995343,126.89999999990687,72.198,70.89150000000001,77.9225,66.766,96.86399999999999,71.274,77.693,62.725,60.81699999999999,68.261,58.13699999999999,79.265,61.58270000000001,70.072,63.0,60.5,68.0,58.0,79.0,60.0,70.0,13.0,10.5,18.0,8.0,29.0,11.0,20.0,2.7202377319335938,2.714418411254883,2.720611572265625,2.7122650146484375,2.7228622436523438,2.7126197814941406,2.7207298278808594,2.4000000001396984,1.9999999998835847,4.0,1.4000000001396984,6.0,1.9000000001396984,3.800000000046566,26.199999999953434,21.549999999813735,33.34999999997672,1.5,48.300000000046566,23.09999999962747,34.0,1.4000000001396984,1.3000000000465661,1.5,1.1999999999534339,1.6999999999534339,1.3000000000465661,1.5,50.0,49.900000000000006,50.05,33.20000000000002,66.69999999999999,49.900000000000006,50.099999999999994,16.799999999999955,16.700000000000045,16.80000000000001,16.700000000000045,16.80000000000001,16.700000000000045,16.80000000000001,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0
cold,local-1x,initialized,2048,15,2097152,237021,230.80000000004657,224.79999999981374,237.80000000004657,207.29999999981374,347.19999999995343,226.29999999981374,236.19999999995343,20.0,17.20000000006985,24.699999999953434,10.900000000139698,52.59999999962747,16.4000000001397,23.299999999813735,209.70000000018626,196.30000000004657,217.5,172.70000000018626,310.29999999981374,194.80000000004657,219.0,116.509,112.34549999999999,124.3065,90.51099999999998,150.45,113.51542500000001,126.98899999999999,106.071,102.83,111.0795,76.98299999999999,137.18099999999998,104.36800000000001,107.92217499999758,105.0,102.0,110.5,76.0,137.0,100.0,107.0,55.0,52.0,60.5,26.0,87.0,50.0,64.0,5.115810394287109,5.1120147705078125,5.145307540893555,5.087127685546875,5.4212493896484375,5.112648010253906,5.142307281494141,2.199999999953434,2.0,2.550000000046566,1.6000000000931323,7.0,2.0,2.6000000000931323,2.0,1.599999999976717,2.2499999997671694,1.1999999999534339,4.100000000093132,1.5999999998603016,2.2999999998137355,1.6000000000931323,1.4000000001396984,1.650000000023283,1.099999999627471,3.800000000046566,1.4000000001396984,1.6999999999534339,100.0,83.39999999999999,100.09999999999998,49.89999999999998,116.69999999999999,83.39999999999998,100.1,16.700000000000045,16.700000000000045,16.700000000000045,16.700000000000045,16.80000000000001,16.700000000000045,16.700000000000045,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0
cold,local-1x,initialized,5120,15,5242880,590760,437.19999999995343,428.20000000006985,443.0,404.20000000018626,706.1999999999534,428.4000000001397,444.5,94.1999999997206,89.8499999998603,103.94999999995343,81.10000000009313,384.4000000001397,89.29999999981374,105.10000000009313,335.30000000004657,327.95000000006985,343.25,320.60000000009313,391.80000000004657,331.19999999995343,344.5,189.34300000000002,185.46949999999998,191.8175,182.888,197.393,185.62199999999999,192.615,172.534,171.52100000000002,175.46099999999998,171.09099999999998,183.504,171.27200000000002,174.94099999999997,173.0,172.0,176.0,172.0,184.0,172.0,176.0,123.0,122.0,126.0,122.0,134.0,122.0,126.0,13.266670227050781,13.26335334777832,13.363746643066406,13.249866485595703,13.448036193847656,13.264091491699219,13.447128295898438,2.5,2.050000000046566,4.249999999883585,1.6999999999534339,4.900000000139698,2.0,4.400000000139698,1.8999999999068677,1.5500000000465661,3.549999999930151,1.2999999998137355,5.800000000046566,1.692499999958093,2.4000000001396984,1.5,1.3000000000465661,1.7499999997671694,1.0,2.0,1.3000000000465661,1.6999999997206032,150.0,149.95,166.6,149.89999999999998,166.8,149.89999999999998,166.60000000000002,16.700000000000045,16.700000000000045,16.75,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0
cold,local-1x,initialized,10240,15,10485760,1179750,764.2000000001863,744.050000000163,820.5999999999767,739.0,1185.8000000002794,742.3000000000466,831.8999999999069,262.0,250.35000000009313,271.95000000018626,237.10000000009313,350.80000000004657,250.9000000001397,272.70000000018626,498.29999999981374,491.4000000000233,542.2499999998836,483.0,913.6000000000931,491.60000000009313,580.0999999998603,373.96299999999997,363.63250000000005,401.3185,361.374,781.2860000000001,363.47,381.962,351.012,345.0285,381.2555,342.10200000000003,758.772,344.914,358.50399999999996,353.0,346.5,383.0,344.0,763.0,347.0,406.0,303.0,296.5,333.0,294.0,713.0,296.0,356.0,26.55459213256836,26.373029708862305,26.57853889465332,26.326820373535156,26.609519958496094,26.380451202392578,26.581100463867188,2.1000000000931323,1.7499999998835847,3.6500000001396984,1.1999999997206032,5.900000000139698,1.6999999999534339,3.9000000001396984,2.199999999953434,1.9000000001396984,3.1499999999068677,1.1999999999534339,12.400000000139698,1.9000000001396984,3.2999999998137355,1.3999999999068677,1.1999999999534339,1.6499999997904524,1.0,2.1000000000931323,1.1999999999534339,1.6999999999534339,333.30000000000007,333.3,375.04999999999995,333.19999999999993,750.0,333.3,400.0999999999999,16.700000000000045,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000182,16.700000000000045,16.799999999999955,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0
cold,local-4x,comment,0,15,101,105,24.399999999906868,22.449999999953434,26.75,17.199999999953434,50.3000000002794,22.399999999906868,28.199999999953434,13.400000000372529,11.349999999976717,15.04999999993015,4.399999999906868,27.600000000093132,11.5,15.699999999953434,6.399999999906868,5.499999999883585,10.400000000023283,2.199999999953434,22.90000000037253,5.699999999953434,8.800000000046566,19.83399999999999,17.173500000000008,29.151000000000003,10.899000000000006,48.68600000000001,16.477000000000004,28.315999999999995,1.287,0.4394999999999998,2.523,0.1479999999999997,12.278,0.5269999999999997,2.5820000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033420562744140625,0.03340339660644531,0.03342628479003906,0.033355712890625,0.05036163330078125,0.033397674560546875,0.03342084884643554,5.900000000139698,4.699999999953434,6.749999999767169,1.4000000001396984,14.400000000139698,4.399999999906868,6.7999999998137355,3.5,3.049999999930151,4.300000000046566,1.7999999998137355,5.899999999906868,2.8999999999068677,4.300000000046566,2.5,1.9000000001396984,2.900000000023283,1.6000000000931323,4.400000000139698,1.9000000001396984,2.800000000046566,16.700000000000017,16.69999999999999,16.749999999999986,16.69999999999999,33.30000000000001,16.69999999999999,16.799999999999955,16.80000000000001,16.799999999999955,16.800000000000068,16.700000000000045,16.800000000000068,16.799999999999955,16.800000000000068,401.0,401.0,401.0,401.0,401.0,401.0,401.0
cold,local-4x,comment,128,15,131072,15657,32.300000000046566,24.300000000046566,41.500000000116415,16.0999999998603,58.199999999953434,24.700000000186265,35.51500000017819,14.300000000046566,12.800000000162981,18.150000000023283,4.899999999906868,24.0999999998603,12.800000000279397,18.300000000046566,11.199999999953434,10.0,18.650000000023283,4.399999999906868,34.199999999953434,10.0,14.699999999953434,27.74599999999999,18.602500000000003,31.902500000000007,3.284000000000009,43.041,21.71100000000001,29.935000000000002,0.2890000000000002,0.18500000000000005,0.8534999999999998,0.13399999999999956,8.711,0.18599999999999997,1.1879999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04817962646484375,0.033412933349609375,0.04898262023925781,0.03130340576171875,0.05035400390625,0.033412933349609375,0.049774169921875,6.400000000139698,5.25,7.650000000023283,3.1999999997206032,18.4000000001397,5.5,7.199999999953434,3.800000000046566,2.949999999953434,4.249999999767169,1.4000000001396984,7.7999999998137355,2.699999999953434,4.099999999627471,2.5,2.1999999997206032,2.900000000023283,1.5,8.699999999953434,2.2999999998137355,2.800000000046566,16.700000000000017,16.700000000000017,16.700000000000017,16.69999999999999,16.80000000000001,16.700000000000017,16.700000000000017,16.799999999999955,16.700000000000045,16.799999999999983,16.700000000000045,16.80000000000001,16.700000000000045,16.799999999999955,131372.0,131372.0,131372.0,131372.0,131372.0,131372.0,131372.0
cold,local-4x,comment,512,15,524288,61453,59.799999999813735,52.449999999953434,75.05000000004657,30.0999999998603,110.0,51.299999999813735,77.20000000018626,29.300000000046566,23.550000000046566,35.65000000002328,8.699999999953434,47.89999999990687,22.200000000186265,37.60000000009313,25.800000000046566,22.649999999906868,41.34999999997672,15.800000000046566,63.9000000001397,22.399999999906868,37.5,36.02099999999999,30.288999999999987,44.61049999999999,16.690000000000012,72.264,30.329849999999997,44.66199999999998,1.277,0.3330000000000004,2.7840000000000007,0.1879999999999998,8.516000000000002,0.3270000000000009,3.2000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05034637451171875,0.0501251220703125,0.05525016784667969,0.03339385986328125,0.058406829833984375,0.050128936767578125,0.053592681884765625,6.300000000046566,4.400000000023283,10.349999999976717,1.6000000000931323,19.0,4.495000000001166,8.0,3.8999999999068677,2.450000000069849,6.9499999998370185,1.2999999998137355,12.699999999720603,1.9000000001396984,7.699999999720603,2.6000000000931323,2.1999999998370185,3.5,1.4000000001396984,5.5,2.199999999953434,3.0,16.700000000000017,16.700000000000017,16.700000000000017,16.69999999999999,16.80000000000001,16.700000000000017,16.700000000000017,16.799999999999955,16.700000000000045,16.80000000000004,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,524588.0,524588.0,524588.0,524588.0,524588.0,524588.0,524588.0
cold,local-4x,comment,1024,15,1048576,122444,63.10000000009313,51.59999999997672,72.70000000006985,30.200000000186265,78.5,51.5999999998603,71.10000000009313,27.0,21.599999999976717,38.20000000006985,10.300000000046566,42.9000000001397,22.899999999906868,39.10000000009313,30.399999999906868,22.75,35.29999999993015,12.300000000046566,43.300000000046566,25.0,33.199999999953434,33.46399999999999,25.75,40.035499999999985,13.183999999999973,69.14999999999999,23.45799999999999,40.06999999999999,2.3320000000000003,0.47900000000000026,3.5659999999999994,0.2680000000000009,11.068000000000001,0.46000000000000035,3.6489999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050151824951171875,0.05013465881347656,0.050323486328125,0.033359527587890625,0.058376312255859375,0.050128936767578125,0.050304412841796875,5.5,4.199999999953434,8.400000000139698,1.9000000001396984,10.400000000139698,4.199999999953434,8.400000000139698,3.1000000000931323,2.0,3.799999999930151,1.1000000000931323,5.5,2.0,3.6999999997206032,2.4000000001396984,2.050000000046566,2.7999999998137355,1.4000000001396984,4.300000000046566,2.1000000000931323,3.0,16.700000000000017,16.700000000000017,16.700000000000017,16.69999999999999,16.799999999999983,16.700000000000017,16.700000000000017,16.700000000000045,16.700000000000045,16.80000000000004,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0,1048876.0
cold,local-4x,comment,2048,15,2097152,244328,80.19999999995343,66.9000000001397,84.10000000009313,58.300000000046566,127.39999999990687,68.89500000000702,83.60000000009313,33.5999999998603,26.599999999976717,45.90000000002328,19.100000000093132,69.10000000009313,27.300000000046566,46.10000000009313,38.199999999953434,24.350000000093132,49.699999999953434,12.700000000186265,72.0,24.587500000093137,51.5,33.497,29.612000000000002,38.99850000000001,20.375000000000004,43.437000000000005,28.37999999999999,39.671000000000014,1.66,1.3765,3.7605,0.3510000000000002,5.711999999999999,1.5110000000000001,4.0809999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057476043701171875,0.050327301025390625,0.058368682861328125,0.0500030517578125,0.058498382568359375,0.0503082275390625,0.05835723876953125,7.100000000093132,4.549999999930151,8.600000000093132,1.5,13.0,3.7999999998137355,9.600000000093132,3.7999999998137355,2.0,4.499999999883585,1.1000000000931323,6.900000000139698,2.0,4.400000000139698,2.6000000000931323,2.3500000000931323,3.1999999997206032,1.5,4.900000000139698,2.300000000046566,3.2999999998137355,16.700000000000017,16.700000000000017,16.75,16.700000000000017,16.80000000000001,16.700000000000017,16.799999999999983,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,16.700000000000045,16.800000000000068,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0,2097452.0
cold,local-4x,comment,5120,15,5242880,608583,161.89999999990687,138.05000000004657,173.24999999988358,101.20000000018626,538.3999999999069,137.80000000004657,174.5999999998603,88.5,81.30000000004657,101.30000000004657,44.0999999998603,297.89999999990687,81.60000000009313,102.30000000004657,61.10000000009313,45.10000000009313,77.49999999988358,30.300000000046566,236.10000000009313,45.0,85.79999999981374,53.508,44.394499999999994,56.535000000000004,33.08299999999997,79.80000000000001,44.414999999999985,56.94999999999999,3.392,1.7094999999999998,6.617000000000001,1.2809999999999993,12.081999999999999,1.644999999999999,4.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058689117431640625,0.058475494384765625,0.05944252014160156,0.050518035888671875,0.05997467041015625,0.058551788330078125,0.05937957763671875,5.400000000139698,3.400000000023283,8.849999999976717,2.3999999999068677,13.100000000093132,3.6000000000931323,9.199999999953434,4.2999999998137355,1.7999999999301508,4.750000000116415,1.1999999999534339,7.400000000139698,1.6999999997206032,4.600000000093132,2.6000000000931323,2.400000000023283,2.849999999976717,1.6999999999534339,4.0,2.5,2.800000000046566,16.700000000000045,16.700000000000017,16.80000000000001,16.69999999999999,16.80000000000001,16.700000000000017,16.80000000000001,16.799999999999955,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0,5243180.0
cold,local-4x,comment,10240,15,10485760,1215401,209.5,193.34999999997672,222.75,133.89999999990687,601.5999999996275,196.0,221.89999999990687,160.30000000004657,116.34999999997672,177.25,82.5,565.2000000001863,115.0,182.5,44.0999999998603,37.65000000002328,51.0,27.0999999998603,121.89999999990687,36.5,51.699999999953434,63.02400000000001,51.65500000000001,84.84949999999999,38.060999999999986,116.50799999999998,51.27200000000001,82.72399999999999,4.690999999999999,3.1740000000000004,12.0195,1.3439999999999996,24.032,3.1330000000000005,12.514000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059513092041015625,0.058979034423828125,0.059612274169921875,0.0572509765625,0.060169219970703125,0.059001922607421875,0.059665679931640625,7.199999999720603,5.900000000023283,11.29999999993015,3.6000000000931323,23.199999999720603,5.800000000046566,11.400000000139698,4.300000000046566,2.9999999998835847,7.950000000069849,1.6999999999534339,16.0,2.599999999627471,8.400000000139698,2.5,2.2499999998835847,2.699999999953434,1.6999999999534339,3.800000000046566,2.1999999997206032,2.699999999953434,16.799999999999955,16.700000000000045,16.80000000000001,16.69999999999999,33.30000000000001,16.700000000000045,16.80000000000001,16.700000000000045,16.700000000000045,16.799999999999955,16.700000000000045,16.800000000000068,16.700000000000045,16.799999999999955,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0,10486060.0
cold,local-4x,functions,128,15,131072,15648,35.800000000046566,32.65000000002328,56.64999999990687,29.300000000046566,85.59999999962747,31.899999999906868,58.299999999813735,13.900000000139698,12.20000000006985,15.20000000006985,8.899999999906868,20.699999999953434,12.300000000046566,14.800000000046566,16.700000000186265,14.349999999860302,34.34999999997672,9.399999999906868,58.0,14.899999999906868,38.89999999990687,28.589000000000002,21.7215,38.01,12.582999999999997,61.21500000000002,21.790000000000003,36.913000000000004,2.389,1.2834999999999996,6.420999999999999,0.418,8.462999999999997,1.168,6.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162841796875,0.1554431915283203,0.16460800170898438,0.145965576171875,0.16499710083007812,0.14807891845703125,0.16448211669921875,6.7999999998137355,4.600000000093132,8.550000000046566,2.0,12.299999999813735,4.800000000046566,8.600000000093132,3.6000000000931323,2.949999999953434,7.649999999906868,1.6000000000931323,11.900000000139698,2.8999999999068677,8.699999999720603,2.6999999997206032,2.150000000023283,2.8500000000931323,1.6999999999534339,4.599999999627471,2.1000000000931323,2.9000000001396984,16.700000000000017,16.700000000000017,16.700000000000017,16.69999999999999,16.799999999999983,16.700000000000017,16.700000000000017,16.80000000000001,16.799999999999955,16.80000000000001,16.700000000000045,16.800000000000068,16.799999999999955,16.80000000000001,131372.0,131372.0,131372.0,131372.0,131372.0,131372.0,131372.0
cold,local-4x,functions,512,15,524288,61444,78.60000000009313,68.8499999998603,85.94999999983702,49.5,170.30000000004657,62.39999999990687,84.30000000004657,16.699999999953434,12.449999999953434,25.000000000116415,9.399999999906868,41.89999999990687,12.199999999953434,26.4000000001397,61.39999999990687,44.749999999883585,66.00000000011642,26.799999999813735,125.10000000009313,43.39999999990687,63.910000000048456,36.15400000000002,30.9675,43.754000000000005,18.334000000000003,69.60000000000002,30.058,42.438,4.6709999999999985,2.995,7.76,1.183,14.405999999999999,3.2969999999999997,9.451999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994926452636719,0.4923820495605469,0.5004234313964844,0.4903411865234375,0.5015411376953125,0.49237060546875,0.5004196166992188,5.599999999627471,3.7500000001164153,10.199999999953434,1.1999999999534339,15.699999999953434,3.6000000000931323,10.299999999813735,2.6999999997206032,1.9499999998370185,4.000000000116415,1.3000000000465661,6.300000000046566,2.1999999997206032,3.9000000001396984,2.1000000000931323,2.0,2.5,1.599999999627471,3.1999999997206032,2.0,2.5,16.700000000000017,16.700000000000017,16.799999999999997,16.69999999999999,33.400000000000034,16.700000000000017,16.799999999999983,16.700000000000045,16.700000000000045,16.80000000000001,16.700000000000045,16.800000000000068,16.700000000000045,16.80000000000001,524588.0,524588.0,524588.0,524588.0,524588.0,524588.0,524588.0
